Date,Close,High,Low,Open,Volume,Ticker
2024-12-24,434.1793518066406,434.44620567192754,429.0996280307953,429.55422661934296,7164500,MSFT
2024-12-26,432.9736633300781,435.7705018127553,431.5110338839644,433.9322924323696,8194200,MSFT
2024-12-27,425.4825439453125,430.117561657289,421.351556737901,429.5048352492743,18117700,MSFT
2024-12-30,419.84930419921875,422.53741628176584,416.95366258935724,421.0648946073582,13158700,MSFT
2024-12-31,416.55841064453125,421.72710593306806,415.72826227096317,421.1044871129431,13246500,MSFT
2025-01-02,413.6726379394531,421.0748471756245,409.98638702094667,420.54116958363784,16896500,MSFT
2025-01-03,418.38671875,419.0587393010629,414.62138898974536,416.1433125624827,16662900,MSFT
2025-01-06,422.83392333984375,429.22807073060386,420.4917138753096,422.9821587186512,20573600,MSFT
2025-01-07,417.418212890625,425.6011386030249,415.8666120215368,423.9704889084133,18139100,MSFT
2025-01-08,419.58251953125,421.9642686702226,416.5979364179098,418.4954097350683,15054600,MSFT
2025-01-10,414.038330078125,419.73078053679086,410.1543816529302,419.65173171033285,20201100,MSFT
2025-01-13,412.2989196777344,413.5935589908242,407.456372689251,410.3717691669062,17604800,MSFT
2025-01-14,410.7967529296875,414.8190138642203,405.90477401390683,412.9116481684101,16935900,MSFT
2025-01-15,421.3119812011719,423.1304056035061,413.3662329233126,414.2161660512409,19637800,MSFT
2025-01-16,419.6022644042969,424.45470380326,419.4145196873236,423.67398737859014,15300000,MSFT
2025-01-17,424.0001220703125,429.386239236107,423.1502190446997,429.0007970548674,26197500,MSFT
2025-01-21,423.476318359375,425.8481750206776,420.61032363697626,425.1563998310193,26085700,MSFT
2025-01-22,440.9688415527344,442.0262741390286,430.888412499157,432.430120920086,27803800,MSFT
2025-01-23,441.4728088378906,441.51234832669104,436.3238987940327,436.81803684476205,18389300,MSFT
2025-01-24,438.8538818359375,441.41351331157875,436.22506379505893,439.9409915761193,15549500,MSFT
2025-01-27,429.46527099609375,430.0977821935737,418.53493945291683,419.0389699284215,35647800,MSFT
2025-01-28,441.95709228515625,443.1232508667098,426.32255685114393,429.5048071593075,23491700,MSFT
2025-01-29,437.1441650390625,441.6408395030523,435.23679935643304,441.45306462654537,23581400,MSFT
2025-01-30,410.12469482421875,417.9024230144378,408.31616280623206,413.86037732807745,54586300,MSFT
2025-01-31,410.1938781738281,415.7578774765854,410.04564278987584,414.06793377994285,34161900,MSFT
2025-02-03,406.1024475097656,410.53979775772405,403.8689337668832,406.774468051233,25679100,MSFT
2025-02-04,407.53546142578125,409.067307667959,404.9362901326214,407.85171705562664,20532100,MSFT
2025-02-05,408.44464111328125,408.97828849654115,405.5885086845079,407.5156591589932,16316700,MSFT
2025-02-06,410.94500732421875,413.2971094519946,409.14633744300244,409.14633744300244,16309800,MSFT
2025-02-07,404.9461669921875,413.7418190108213,403.31551731813784,411.59727657785896,22886800,MSFT
2025-02-10,407.38720703125,410.5892121947109,406.10246006462063,408.85972888435845,20817900,MSFT
2025-02-11,406.6163635253906,407.65404147500567,404.50143797348676,404.83747842325164,18140600,MSFT
2025-02-12,404.2445068359375,405.93445069964594,399.62924369400855,402.43594449354754,19121700,MSFT
2025-02-13,405.7268981933594,406.1814967766394,401.5958809737979,402.2283921851393,23891700,MSFT
2025-02-14,403.6416320800781,404.1160155029715,401.1215398904841,403.0091510093491,22758500,MSFT
