Date,Close,High,Low,Open,Volume,Ticker,DailyReturnPct,GrowthOf100,MA50,Volatility30,VolumeSpike
2024-08-13,219.62364196777344,220.2390240033397,217.38044783379533,217.38044783379533,44155300,AAPL,1.7193035125012024,99.98922528028517,,,0
2024-08-14,220.0702972412109,221.3705477847693,218.06532277692483,218.92885985517657,41960600,AAPL,0.20337303827382414,100.19257640568414,,,0
2024-08-15,223.0479736328125,223.6732909687273,221.10255033510867,222.9288713384501,46414000,AAPL,1.353056922687701,101.5482389967604,,1.653675396041241,0
2024-08-16,224.3680725097656,225.1422676891868,221.98592068094567,222.2539159800548,44340200,AAPL,0.5918452678374431,102.14924744383498,,1.6092538363881876,0
2024-08-19,224.2092437744141,224.30850577318623,221.3804434072076,224.04051049270504,40687800,AAPL,-0.07078936569488992,102.07693663950738,,1.6047229410581059,0
2024-08-20,224.8246307373047,225.4797235950926,223.772520166148,224.09014645304697,30299000,AAPL,0.2744699337685397,102.35710713989481,,1.6039710007653276,0
2024-08-21,224.7154693603516,226.2837152200136,223.375523094966,224.8345868015738,34765500,AAPL,-0.04855401145110738,102.30740865837309,,1.5635115860401039,0
2024-08-22,222.85939025878903,226.64103964823343,222.2340729078472,226.09512887719345,43695300,AAPL,-0.8259685489591995,101.46238163959976,,1.5125487211685962,0
2024-08-23,225.1521911621093,226.52192810531065,222.66087229355688,223.98097823318813,38677300,AAPL,1.0288105431221828,102.50623731921083,,1.5049633965774383,0
2024-08-26,225.4896545410156,225.58891654674125,222.22414052811973,225.0727813784282,30602200,AAPL,0.14988234276758217,102.65987606918776,,1.4704606022216513,0
2024-08-27,226.33331298828125,227.1472189452107,223.2166771577116,224.31841866937577,35934600,AAPL,0.37414507950837006,103.04397294413003,,1.4721201790164513,0
2024-08-28,224.80479431152344,228.14971479709,224.0008084384826,226.2241470491685,38052200,AAPL,-0.6753396822486102,102.3480761046728,,1.403179763268902,0
2024-08-29,228.0802459716797,231.1869621230462,227.1770283167567,228.3879521456165,51906300,AAPL,1.4570203763614176,103.83930842833176,,1.373951734167139,0
2024-08-30,227.296127319336,228.68570457235603,225.78743262658827,228.4772755570311,52990800,AAPL,-0.34379069042264065,103.48231855295592,,1.376286680189286,0
2024-09-03,221.1124725341797,227.29611365629745,219.52437135882835,226.84946493362216,50190600,AAPL,-2.7205279993480436,100.6670531023482,,1.4681665442736245,0
2024-09-04,219.206771850586,220.12984491677884,215.8618360334932,220.01074262314265,43840200,AAPL,-0.861869374328994,99.79943460161957,,1.4735018732397478,0
2024-09-05,220.72537231445312,223.8022974801588,219.8717705933337,219.9809527371486,36615400,AAPL,0.6927707803216165,100.49081592346576,,1.378313932320645,0
2024-09-06,219.176986694336,223.56409767944487,218.1347962348173,222.2836874978132,48423000,AAPL,-0.7014987012509133,99.78587415488622,,1.3819510634943397,0
2024-09-09,219.26632690429688,219.6236489368284,215.09757995493325,219.17700018247805,67180000,AAPL,0.04076167452993218,99.82654854813609,,1.381655846507265,0
2024-09-10,218.47227478027344,219.83207646515768,215.1174187834135,217.29112653781647,51591000,AAPL,-0.36214047785367853,99.46503620819902,,1.3836955416625851,0
2024-09-11,221.00331115722656,221.4301044903715,216.2687979033432,219.81224273641337,44587100,AAPL,1.1585160540387607,100.61735462082646,,1.3982474908848999,0
2024-09-12,221.1124725341797,221.88666769221828,218.18442519080247,220.8444772424724,37455600,AAPL,0.04939354816972941,100.6670531023482,221.27178619384765,1.3720228948927267,0
2024-09-13,220.844467163086,222.3730019797634,220.2588607501888,221.91643313573508,36766600,AAPL,-0.12120771298971267,100.5450368695487,221.2957293701172,1.3345083215975,0
2024-09-16,214.71047973632807,215.60377723416104,212.32832783334672,214.9288288941433,59357400,AAPL,-2.777514648908175,97.75238374174687,221.10201599121095,1.4264777375073827,0
2024-09-17,215.17697143554688,215.28615358843467,212.904016801209,214.14471619981745,45519300,AAPL,0.2172654542953234,97.96476590236787,220.8882858276367,1.1051212017320744,0
2024-09-18,219.04795837402344,221.0529328037412,215.92138686335736,215.9313221513165,59894900,AAPL,1.7989782608479832,99.7271307442421,220.73492309570312,1.1255576889165586,0
2024-09-19,227.1670837402344,228.11002736409569,222.9586412306041,223.31596324984213,66781300,AAPL,3.706551490586185,103.42356819536163,220.6586819458008,1.2816183922304405,0
2024-09-20,226.5020751953125,231.3556905514529,225.92638886705737,228.2589097535001,318679900,AAPL,-0.29273983447458685,103.12080621301882,220.67641082763672,1.259534080679216,1
2024-09-23,224.7849578857422,227.74278104335207,224.12986496132828,225.6484798300337,54146000,AAPL,-0.758102241707781,102.33904506945078,220.6009078979492,1.2532990683779452,0
2024-09-24,225.67823791503903,227.64351653597865,224.0504410184132,226.9487128028809,43556100,AAPL,0.3973931519701157,102.74573342634838,220.46673370361327,1.2498659628094262,0
2024-09-25,224.6856842041016,225.5988371064948,222.3531785177917,223.2563961324406,42308700,AAPL,-0.43980922578414905,102.29384821163971,220.30438079833985,1.2184592595704502,0
2024-09-26,225.82711791992188,226.7998218869056,223.7328169894668,225.6087536412769,36636700,AAPL,0.5080135478428671,102.81351481916468,220.28263580322266,1.220763051166743,0
2024-09-27,226.0951232910156,227.81226214161185,225.6087788258606,226.7601514881057,34026000,AAPL,0.11867723130964958,102.93553105196418,220.35944366455078,1.197417896034025,0
2024-09-30,231.2663726806641,231.2663726806641,227.9412921655648,228.32838978012128,54541900,AAPL,2.2872007650480697,105.28987330569102,220.53709899902344,1.2620295108975383,0
2024-10-01,224.52688598632807,227.9412778656533,222.07526286618744,227.81225543239967,63285000,AAPL,-2.914166299327059,102.2215513012124,220.58690399169922,1.3774621499992004,0
2024-10-02,225.09263610839844,225.6782425626932,221.360617941662,224.20925878310885,32880600,AAPL,0.25197433242130085,102.47912337269433,220.62720489501953,1.3773215201476425,0
2024-10-03,223.99087524414065,225.12239234050705,221.6583697697889,223.46481998018768,34044200,AAPL,-0.4894699725881746,101.9775188356134,220.7737594604492,1.380351663474243,0
2024-10-04,225.1125030517578,226.30357145139808,222.46237094034984,226.20430944090447,37245100,AAPL,0.5007470980211259,102.48816830181669,220.96356567382813,1.3742677097017646,0
2024-10-07,220.04049682617188,224.01073444452047,219.68317483471031,222.8295863298211,39505400,AAPL,-2.2530984093850126,100.1790090120006,221.0426123046875,1.422828055889938,0
2024-10-08,224.0901641845703,224.298593199742,221.58890998571715,222.631100497344,31855700,AAPL,1.8404191123044145,102.02272264037464,221.19710052490234,1.464567643733522,0
2024-10-09,227.83209228515625,228.0405364361267,223.157145699626,223.55416342639623,33591100,AAPL,1.6698314779687973,103.72633017770441,221.41532348632813,1.4950849146884857,0
2024-10-10,227.3358154296875,227.7923994519787,225.47973405841245,226.0851959438118,28183500,AAPL,-0.217825702468466,103.50038757035007,221.5585842895508,1.4899369924329935,0
2024-10-11,225.8569183349609,227.70307961960657,225.6484741750507,227.5938974682738,31759200,AAPL,-0.6505341412796461,102.8270822128482,221.74602844238282,1.4707756961587222,0
2024-10-14,229.5790252685547,230.00581860221664,226.89911753216435,226.99836439928595,39882100,AAPL,1.6479933229557542,104.52166566190616,221.9781723022461,1.5004150228728663,0
2024-10-15,232.11004638671875,235.7229623804217,230.6410474142004,231.87182665313995,64751400,AAPL,1.1024618277751363,105.67397712758341,222.47091766357423,1.4175639446110537,0
2024-10-16,230.055404663086,230.39287120683147,228.1298371030909,229.87675125001607,34082200,AAPL,-0.8852015479801856,104.73854944623784,222.96301971435548,1.4181567991841875,0
2024-10-17,230.4226837158203,232.11004699556463,228.8048220166126,231.69315867439417,32993800,AAPL,0.15964808706503408,104.9057625368484,223.41111206054688,1.4147273123006896,0
2024-10-18,233.25148010253903,234.4226930307779,232.26884075534687,234.4226930307779,46431500,AAPL,1.2276553423913095,106.19364373510838,223.84657958984374,1.4183828268493042,0
2024-10-21,234.7204742431641,235.08773156933623,232.7055796017645,232.7055796017645,36254500,AAPL,0.629789847412443,106.86244052194942,224.25333068847655,1.4199295454511875,0
2024-10-22,234.10508728027344,234.4624093106695,230.8693487210388,232.14974382855843,38846600,AAPL,-0.2621786466966314,106.58227002156198,224.61720306396484,1.4185916981332671,0
2024-10-23,229.04302978515625,233.39044533687328,226.0653512199268,232.33833466706656,52287000,AAPL,-2.162301363855812,104.27764014325727,224.8055908203125,1.472996195183834,0
2024-10-24,228.85446166992188,229.10260155629064,226.710529416834,228.26884002769643,31109500,AAPL,-0.0823286853178895,104.19178973304682,224.9812741088867,1.4734399636582682,0
2024-10-25,229.688217163086,231.48474758840828,227.8619111618389,228.0306444738312,38802300,AAPL,0.36431690563527575,104.57137803732826,225.11407897949218,1.4733057846117048,0
2024-10-28,231.66336059570312,232.983466430484,230.8196941830456,231.58396917060392,36087100,AAPL,0.8599237074554456,105.4706121082841,225.25998474121093,1.3709177708674707,0
2024-10-29,231.93136596679688,232.5864588417728,230.5914197900792,231.36561495313973,35417200,AAPL,0.1156874226483584,105.59262834108362,225.4144271850586,1.3711592822060314,0
2024-10-30,228.387924194336,231.7328445287285,227.842013494816,230.8792428381849,47070900,AAPL,-1.5277975696345258,103.97938673157535,225.48569305419923,1.376860020280427,0
2024-10-31,224.2291259765625,228.11995749798112,223.69313535160188,227.63359787833264,64370100,AAPL,-1.8209361254296286,102.08598851557991,225.47596618652344,1.248119091983982,0
2024-11-01,221.25143432617188,223.67328184782377,218.6310779402587,219.3258665378009,65276700,AAPL,-1.3279682723741582,100.73031897755347,225.4438070678711,1.2695932290626888,0
2024-11-04,220.35812377929688,221.13231895883283,218.0752491010658,219.34572401852256,44944500,AAPL,-0.40375356191276746,100.32361672675552,225.34792572021485,1.2646125103950916,0
2024-11-05,221.7873992919922,222.2836790018177,219.49458945583885,220.14968230766976,28111300,AAPL,0.6486148494016186,100.974330602302,225.27388061523436,1.268561213222259,0
2024-11-06,221.0628356933593,224.3879158153704,219.54422098922427,220.9536535511224,54561100,AAPL,-0.32669286034550105,100.64445467344262,225.16847106933594,1.267530772072514,0
2024-11-07,225.7874450683593,226.18447798056903,222.89910825147632,222.95865940199351,42137700,AAPL,2.137224631259871,102.79545274872062,225.18812408447266,1.3256707058858865,0
2024-11-08,225.51914978027344,227.2083542879204,224.9726384261151,225.72780810336752,38328800,AAPL,-0.11882648656776906,102.6733045238679,225.13690216064452,1.3256957052681837,0
2024-11-11,222.80645751953125,224.26712634517853,220.0937933412938,223.5715733715174,42005600,AAPL,-1.2028655940682698,101.43828266945734,225.04710876464844,1.2700295773491903,0
2024-11-12,222.80645751953125,224.15782408060912,221.94198562097503,223.1244332571579,40398300,AAPL,0.0,101.43828266945734,225.08098846435547,1.154881653992813,0
2024-11-13,223.6908264160156,225.2111120360391,221.34580821096,222.5878726169869,48566200,AAPL,0.3969224708879171,101.84091400745521,225.17066955566406,1.1563574579844533,0
2024-11-14,226.77114868164065,227.4170160979644,223.571589608512,223.59146688403663,44923900,AAPL,1.3770445194280612,103.24330873233032,225.29158508300782,1.1798864701013905,0
2024-11-15,223.5715789794922,225.4793879673537,222.8462176574736,224.96268496170848,47923700,AAPL,-1.4109245028521178,101.78662359187061,225.37947692871094,1.2059190441363723,0
2024-11-18,226.57241821289065,228.28149999782983,223.74050538640265,223.8199993254601,44633700,AAPL,1.3422275081188761,103.15283165330611,225.52559875488282,1.1534243549965086,0
2024-11-19,226.83078002929688,228.69884983965085,225.2210693317313,225.53902995111423,36211800,AAPL,0.11403056843550807,103.27045741359771,225.6927688598633,1.1058902408955995,0
2024-11-20,227.5461883544922,228.4702769508748,224.45593165289552,226.61215353970653,35169600,AAPL,0.31539296611460266,103.59616517235457,225.8236264038086,1.0641913327195895,0
2024-11-21,227.06922912597656,228.69881686539628,224.27707103239013,227.4269442474061,42108300,AAPL,-0.20960985194468096,103.37901740391642,225.94276153564454,1.0641340552497498,0
2024-11-22,228.41067504882807,229.25528492407807,226.61216818417896,226.61216818417896,38168300,AAPL,0.5907651723727314,103.9897446342799,226.09408569335938,1.0620347213720949,0
2024-11-25,231.39161682128903,231.7692092379923,228.2814979784893,229.99057974831032,90152800,AAPL,1.3050798837767719,105.34689387269272,226.4277084350586,1.0458868304810949,1
2024-11-26,233.5677185058593,234.07449047305911,231.84870566104107,231.84870566104107,45986200,AAPL,0.9404410213577075,106.33761927739769,226.79552337646484,1.0405708388544306,0
2024-11-27,233.43853759765625,234.1937224347506,232.32565277909848,232.9814664022851,33498400,AAPL,-0.055307689362815715,106.27880639725194,227.0833349609375,1.0264438220463978,0
2024-11-29,235.8233337402344,236.30028225823045,232.4846637904217,233.31932748739487,28481400,AAPL,1.0215948776583161,107.36454523944268,227.2564599609375,1.0414631690570475,0
2024-12-02,238.0689697265625,239.26134854667043,235.65440375298792,235.7637060292764,48137100,AAPL,0.952253515677004,108.38692789607589,227.4877978515625,1.032193624995641,0
2024-12-03,241.1095428466797,241.21884512379424,237.3833495294824,238.2875760799829,38861000,AAPL,1.2771816182552076,109.7712258157561,227.81428955078124,1.050827766258195,0
2024-12-04,241.46725463867188,242.56027739454964,239.7184333911867,241.32814402991647,44383900,AAPL,0.14836069438348698,109.93408316860962,228.1300698852539,1.0486881768792993,0
2024-12-05,241.4970703125,242.9875476638645,240.5928589090645,242.44105143123323,40033900,AAPL,0.012347708956528258,109.94765750924331,228.46629760742186,0.9574990957875315,0
2024-12-06,241.2983245849609,243.0769692456264,240.5431549096241,241.36788746709487,36870600,AAPL,-0.08229736587773706,109.85717348326894,228.77572174072264,0.9574987987011423,0
2024-12-09,245.1835021972656,245.6703968797777,240.2152448072501,240.2947387449205,44649200,AAPL,1.6101137954386058,111.62599898880197,229.15748931884767,0.9921092159150594,0
2024-12-10,246.1970367431641,246.63424582967983,243.7824557106041,245.32261857013248,36914800,AAPL,0.41337795439557734,112.08743625999551,229.45610260009767,0.9855457949004924,0
2024-12-11,244.9251708984375,249.207806563516,244.69662013013263,246.3858398593606,45205800,AAPL,-0.5166048550183877,111.50838712241074,229.86406829833984,0.994303921794358,0
2024-12-12,246.38584899902344,247.1608960076204,244.12030947937123,245.3226345455853,32777500,AAPL,0.5963772915735355,112.17339782140867,230.28993255615234,0.9422776169917969,0
2024-12-13,246.55474853515625,247.7073727380188,244.67674782957272,246.24671899982584,33155300,AAPL,0.06855082660752743,112.25029361284902,230.74121002197265,0.8579387229286684,0
2024-12-16,249.4462738037109,249.7841268474892,246.0777957183056,246.4156487620838,51694800,AAPL,1.1727720864164848,113.56673372326105,231.2278854370117,0.8125416698806586,0
2024-12-17,251.8707733154297,252.2185573987637,248.19426586582333,248.49236434269267,51356400,AAPL,0.9719525871236812,114.67054852979615,231.86449096679686,0.8041719487300981,0
2024-12-18,246.4752655029297,252.6657103008961,246.1672359539693,250.55917390522964,56774100,AAPL,-2.1421730443265674,112.21410694940943,232.31219299316408,0.9316730555164202,0
2024-12-19,248.2041931152344,250.400169527173,245.5213371883983,245.92873792847348,60882300,AAPL,0.7014608986329218,113.00124503240967,232.71963500976562,0.9245535809141457,0
2024-12-20,252.8743896484375,253.3811464831127,244.13025293349912,246.4653249902114,147495300,AAPL,1.8815945349621277,115.12747028337864,233.23040649414062,0.9089501393360961,1
2024-12-23,253.64942932128903,254.02700659111463,251.840976266006,253.15260355822247,40858800,AAPL,0.306491959873445,115.4803267234029,233.78625671386717,0.9041674822605738,0
2024-12-24,256.56085205078125,256.5707679464462,253.6693071300515,253.86804957710976,23234700,AAPL,1.1478136328879396,116.80582565683765,234.32589324951172,0.8616366785001122,0
2024-12-26,257.3755798339844,258.4487403486908,255.9944201288889,256.55086249805703,27237100,AAPL,0.31755732672802406,117.17675111425612,234.83120391845702,0.8575421092612188,0
2024-12-27,253.96739196777344,257.0576640072936,251.4534547993944,256.19316170058187,42355300,AAPL,-1.3242079409434782,115.62508727106156,235.30944366455077,0.9190400754701463,0
2024-12-30,250.5989227294922,251.8906728018858,249.1581309864808,250.62873106361576,35557500,AAPL,-1.3263392643370064,114.09150633916154,235.7129684448242,0.9546343523153497,0
2024-12-31,248.8302001953125,251.6720440162376,247.84647977817443,250.837380417288,39480700,AAPL,-0.7057981394792079,113.28625061011594,236.02454284667968,0.9180689436843332,0
2025-01-02,242.3019256591797,247.5185960625861,240.2848143161493,247.34966196417784,55740700,AAPL,-2.623586096466035,110.31408828990128,236.176171875,1.0482732837277875,0
2025-01-03,241.8150329589844,242.62981931594803,240.3543640210219,241.8150329589844,40244100,AAPL,-0.20094462677946456,110.09241805690198,236.3303707885742,1.0510414897323683,0
2025-01-06,243.44461059570312,245.75982034447205,241.6560349140449,242.75898865424097,45045600,AAPL,0.6738942640489798,110.83432454734023,236.61840240478514,1.0542106059410654,0
2025-01-07,240.67233276367188,243.99112508347835,239.81779188041267,241.43743349025635,40856000,AAPL,-1.1387714951863415,109.57217485251283,236.85475982666014,1.0809059464625377,0
2025-01-08,241.1592254638672,242.1628232218062,238.5260549504929,240.38417847646195,37628900,AAPL,0.20230522329021117,109.79384508551213,237.0841799926758,1.0783847035189982,0
2025-01-10,235.3463592529297,238.63534322792128,231.52079498772144,238.4862864086752,61710900,AAPL,-2.410385171770446,107.14739052405436,237.1578399658203,1.1560862597023238,0
2025-01-13,232.91189575195312,233.180185891021,228.26161420500543,232.0474238350785,49630700,AAPL,-1.0344173195219075,106.03903935905774,237.17745056152344,1.1606174195354515,0
2025-01-14,231.79904174804688,234.62100862534365,230.99418638589503,233.25971079858908,39435300,AAPL,-0.4778004147505732,105.53238438920265,237.24567291259766,1.1638350092547536,0
2025-01-15,236.35986328125,237.44295487436693,232.9416999002932,233.15037337402552,39832000,AAPL,1.9675756633025676,107.60881390134752,237.4882876586914,1.2050283893109146,0
2025-01-16,226.81089782714844,236.4990004602556,226.58236221549976,235.8432019589194,71759100,AAPL,-4.040011413756417,103.26140553752516,237.59947692871094,1.4000104686848738,0
2025-01-17,228.5199584960937,230.81529094249188,227.0294813062853,230.64637201374376,68488300,AAPL,0.753517880012855,104.03949869140301,237.76271362304686,1.384761088766851,0
2025-01-21,221.2265625,222.99526090225285,217.9872641686431,222.57792910461188,98070400,AAPL,-3.19157943318914,100.71899544877509,237.75149688720703,1.4887062671789173,0
2025-01-22,222.4090270996093,222.6971793763667,218.39466636780543,218.39466636780543,64126500,AAPL,0.5345038978351813,101.25734240530926,237.77842071533203,1.4952869003738392,0
2025-01-23,222.24009704589844,225.5886977327669,220.88873040600683,223.3132424800993,60234800,AAPL,-0.07595467500300934,101.18043271996862,237.7074737548828,1.495313804308629,0
2025-01-24,221.3656616210937,224.19757422629087,220.00436403066544,223.3529644564833,54697900,AAPL,-0.3934642921903264,100.78232384653188,237.6244039916992,1.4529134154872423,0
2025-01-27,228.4007263183593,230.67618150163648,222.5580508531902,222.5978054024586,94863400,AAPL,3.178028898315466,103.98521522276856,237.7362893676758,1.583483972398015,0
2025-01-28,236.74742126464844,238.66517670855168,229.34471998625472,229.38447454034343,75707600,AAPL,3.6544082327719885,107.78525948873508,238.01510864257813,1.7340911976284321,0
2025-01-29,237.8404235839844,238.33724933385383,232.52438199561368,232.6336842670617,45486100,AAPL,0.4616744349304369,108.28287647641801,238.2981005859375,1.7324033303057043,0
2025-01-30,236.08164978027344,239.2613314608037,235.7040725307193,237.1547951903121,55658300,AAPL,-0.7394764006926402,107.48215015888374,238.48431060791015,1.7359212489232236,0
2025-01-31,234.5017547607422,245.62071750772,231.95800933839703,245.62071750772,100959800,AAPL,-0.669215511244392,106.7628629382015,238.70291412353515,1.720763410018258,0
2025-02-03,226.5624847412109,230.35824094469035,224.2671520837408,228.5299257292592,73063300,AAPL,-3.385590878683009,103.14830918874492,238.70271545410156,1.8012111955249954,0
2025-02-04,231.32208251953125,231.64998934854387,225.21111642561868,225.8073134168997,45067300,AAPL,2.100788126400066,105.3152366207645,238.79254150390625,1.8210211147333712,0
2025-02-05,230.99417114257807,231.19289841511937,226.820837771536,227.0791817096477,39620300,AAPL,-0.14175532806103286,105.16594666159449,238.86150115966797,1.8131947254821987,0
2025-02-06,231.73941040039065,232.31573010563136,228.96711414866223,229.8216550685821,29925300,AAPL,0.32262253810404484,105.50523570793527,238.95490478515626,1.7726757541801756,0
2025-02-07,226.1849060058593,232.5144614947352,225.81724462416,231.12335539671392,39707200,AAPL,-2.396875173253654,102.97640690676901,238.91038940429686,1.810392914904196,0
2025-02-10,226.45347595214844,229.3780258753388,226.00584416726187,228.36339787721977,33115600,AAPL,0.11873911085922284,103.0986801767249,238.81162658691406,1.7903714071307737,0
2025-02-11,231.39732360839844,233.99360582200345,226.93093316445223,227.00055734532324,53718400,AAPL,2.1831626277596605,105.34949203205662,238.76821868896485,1.8476276838836545,0
2025-02-12,235.62503051757807,235.71456902246177,229.46756209934875,229.9848332822492,45243300,AAPL,1.8270336247857122,107.27426267502322,238.81194854736327,1.8789093151270193,0
2025-02-13,240.26052856445312,241.06626881430705,234.33186254170715,235.6648159224184,53614100,AAPL,1.9673198711922302,109.38469056130388,238.90069244384765,1.9087777276046363,0
2025-02-14,243.3143768310547,244.25938055012708,239.7233505557091,239.9819785190441,40896200,AAPL,1.2710570000191712,110.77503232763266,239.0056005859375,1.9220293242496054,0
2025-02-18,243.18505859375,243.89131830963376,240.56887710589865,242.86673323889264,48822500,AAPL,-0.05314862154425226,110.71615692493533,239.04711090087892,1.8599494942786843,0
2025-02-19,243.5829620361328,244.716969605811,241.88195827091008,243.37407429304395,32204200,AAPL,0.16362166519758858,110.89731254453868,239.08942504882813,1.8595868725176963,0
2025-02-20,244.5379180908203,245.4829218502696,243.00600383864503,243.65259654249155,32316900,AAPL,0.3920455054429617,111.33208047402658,239.15024200439453,1.8569895971040793,0
2025-02-21,244.5379180908203,247.38287960480025,243.93111682470231,244.6572756706751,53197400,AAPL,0.0,111.33208047402658,239.21503387451173,1.8438317890917628,0
2025-02-24,245.80123901367188,247.551982922016,243.1353173033831,243.64263125957103,51326400,AAPL,0.5166155550495821,111.90723931951571,239.22738861083985,1.8455039330051932,0
2025-02-25,245.7415466308593,248.68599549611235,243.62275227067275,246.69650753214344,48013300,AAPL,-0.02428481770559987,111.88006285044759,239.2182788085937,1.7848910830812728,0
2025-02-26,239.0966644287109,243.6923767743236,237.87313357927937,243.04579925662603,44433600,AAPL,-2.7040125258631975,108.85481193702786,239.1017086791992,1.848308240182605,0
2025-02-27,236.0527801513672,241.18566339775504,235.8140361008641,238.1516908289449,41153600,AAPL,-1.2730768472310805,107.46900652916062,238.89504730224607,1.8625881124498533,0
2025-02-28,240.5688934326172,240.8175794410065,228.9900734891547,235.704595715666,56833400,AAPL,1.9131794501018318,109.52508147730514,238.77533020019527,1.860710205248072,0
2025-03-03,236.77891540527344,242.74737946323825,234.8690087281554,240.519147417306,47184000,AAPL,-1.5754231452227652,107.79959799388756,238.52198303222653,1.7219663063499149,0
2025-03-04,234.68994140625,238.80819608105105,233.44651142335263,236.4605996661973,53798100,AAPL,-0.8822466288638586,106.84853967465769,238.17836639404294,1.7283393209300384,0
2025-03-05,234.5009613037109,235.30670153327668,228.0251680036218,234.18263593082168,47227600,AAPL,-0.08052330722260193,106.7625016967926,237.93888031005855,1.613333971722663,0
2025-03-06,234.0930938720703,236.60979483297604,231.9345013377031,233.20777237015392,45170400,AAPL,-0.17392996146926576,106.57680971872776,237.65665832519528,1.6135595313872522,0
2025-03-07,237.81344604492188,240.10134501237945,233.5260868229449,233.8742532807345,46273600,AAPL,1.589261823710486,108.27059426851606,237.35543945312497,1.6328574828424656,0
2025-03-10,226.28436279296875,234.91874867921032,223.0415027897028,234.3019970725287,72071200,AAPL,-4.8479526467882454,103.02168712798216,236.80813812255855,1.8766727236532923,0
2025-03-11,219.67926025390625,224.65298022983384,216.30707871737093,222.63365113389432,76137400,AAPL,-2.9189390099861323,100.01454691365765,236.07050628662105,1.8608368740564372,0
