Date,Close,High,Low,Open,Volume,Ticker
2024-08-30,227.296127319336,228.68570457235603,225.78743262658827,228.4772755570311,52990800,AAPL
2024-09-03,221.1124725341797,227.29611365629745,219.52437135882835,226.84946493362216,50190600,AAPL
2024-09-04,219.20675659179688,220.1298295937355,215.8618210075421,220.01072730838987,43840200,AAPL
2024-09-05,220.7253875732422,223.80231295165623,219.8717857931132,219.9809679444758,36615400,AAPL
2024-09-06,219.17697143554688,223.5640821152314,218.13478104858405,222.28367202274,48423000,AAPL
2024-09-09,219.26632690429688,219.6236489368284,215.09757995493325,219.17700018247805,67180000,AAPL
2024-09-10,218.4722595214844,219.83206111139577,215.1174037589381,217.29111136152252,51591000,AAPL
2024-09-11,221.0032958984375,221.43008920211523,216.2687829714404,219.8122275598596,44587100,AAPL
2024-09-12,221.1124725341797,221.88666769221828,218.18442519080247,220.8444772424724,37455600,AAPL
2024-09-13,220.844482421875,222.37301734416337,220.2588759685165,221.91644846858932,36766600,AAPL
2024-09-16,214.71047973632807,215.60377723416104,212.32832783334672,214.9288288941433,59357400,AAPL
2024-09-17,215.17697143554688,215.28615358843467,212.904016801209,214.14471619981745,45519300,AAPL
2024-09-18,219.04795837402344,221.0529328037412,215.92138686335736,215.9313221513165,59894900,AAPL
2024-09-19,227.16709899902344,228.11004268622213,222.95865620671253,223.31597824995185,66781300,AAPL
2024-09-20,226.50205993652344,231.35567496568984,225.9263736470506,228.25889437635817,318679900,AAPL
2024-09-23,224.7849578857422,227.74278104335212,224.12986496132828,225.6484798300337,54146000,AAPL
2024-09-24,225.67825317382807,227.64353192764617,224.050456167142,226.94872814757065,43556100,AAPL
2024-09-25,224.6856842041016,225.5988371064948,222.3531785177917,223.2563961324406,42308700,AAPL
2024-09-26,225.82716369628903,226.79986786044512,223.7328623413079,225.6087993733805,36636700,AAPL
2024-09-27,226.09510803222656,227.81224676693589,225.60876359989413,226.76013618443497,34026000,AAPL
2024-09-30,231.2663726806641,231.2663726806641,227.9412921655648,228.32838978012128,54541900,AAPL
2024-10-01,224.5269012451172,227.9412933564836,222.0752779583648,227.8122709144617,63285000,AAPL
2024-10-02,225.0926513671875,225.67825786117984,221.3606329474616,224.2092739820147,32880600,AAPL
2024-10-03,223.99087524414065,225.12239234050705,221.6583697697889,223.46481998018768,34044200,AAPL
2024-10-04,225.11248779296875,226.3035561118749,222.4623558611945,226.20429410810965,37245100,AAPL
2024-10-07,220.0405120849609,224.0107499786272,219.6831900687208,222.8296017820206,39505400,AAPL
2024-10-08,224.0901641845703,224.298593199742,221.58890998571715,222.631100497344,31855700,AAPL
2024-10-09,227.83209228515625,228.0405364361267,223.157145699626,223.55416342639623,33591100,AAPL
2024-10-10,227.3358154296875,227.7923994519787,225.47973405841245,226.0851959438118,28183500,AAPL
2024-10-11,225.8569183349609,227.70307961960657,225.6484741750507,227.5938974682738,31759200,AAPL
2024-10-14,229.57899475097656,230.0057880279056,226.8990873708221,226.998334224751,39882100,AAPL
2024-10-15,232.11004638671875,235.7229623804217,230.6410474142004,231.87182665313995,64751400,AAPL
2024-10-16,230.0554351806641,230.3929017691756,228.12986736523644,229.8767817438953,34082200,AAPL
2024-10-17,230.4226837158203,232.11004699556463,228.8048220166126,231.69315867439417,32993800,AAPL
2024-10-18,233.25148010253903,234.4226930307779,232.26884075534687,234.4226930307779,46431500,AAPL
2024-10-21,234.720443725586,235.08770100400852,232.70554934615632,232.70554934615632,36254500,AAPL
2024-10-22,234.10508728027344,234.4624093106695,230.8693487210388,232.14974382855843,38846600,AAPL
2024-10-23,229.0430145263672,233.3904297884605,226.06533615951,232.33831918874512,52287000,AAPL
2024-10-24,228.8544464111328,229.10258628095696,226.71051430099084,228.26882480795348,31109500,AAPL
2024-10-25,229.68817138671875,231.48470145399645,227.8618657494506,228.03059902781465,38802300,AAPL
2024-10-28,231.6633758544922,232.98348177622344,230.8197093862656,231.5839844241638,36087100,AAPL
2024-10-29,231.931381225586,232.5864741436605,230.59143496071303,231.365630174708,35417200,AAPL
2024-10-30,228.387924194336,231.7328445287285,227.842013494816,230.8792428381849,47070900,AAPL
2024-10-31,224.22911071777344,228.11994197442104,223.693120129287,227.63358238786927,64370100,AAPL
2024-11-01,221.25143432617188,223.67328184782377,218.6310779402587,219.3258665378009,65276700,AAPL
2024-11-04,220.35812377929688,221.13231895883283,218.0752491010658,219.34572401852256,44944500,AAPL
2024-11-05,221.78741455078125,222.2836942947505,219.49460455688447,220.14969745378525,28111300,AAPL
2024-11-06,221.0628204345703,224.3879003270688,219.5442058352571,220.9536382998695,54561100,AAPL
2024-11-07,225.7874298095703,226.1844626949484,222.899093187882,222.95864433437472,42137700,AAPL
2024-11-08,225.51914978027344,227.2083542879204,224.9726384261151,225.72780810336752,38328800,AAPL
2024-11-11,222.8064727783203,224.26714170400084,220.0938084143074,223.57158868270503,42005600,AAPL
2024-11-12,222.8064727783203,224.15783943194583,221.9420008205612,223.12444853772337,40398300,AAPL
2024-11-13,223.6908264160156,225.2111120360391,221.34580821096,222.5878726169869,48566200,AAPL
2024-11-14,226.7711639404297,227.41703140021204,223.57160465201176,223.59148192887395,44923900,AAPL
2024-11-15,223.5716094970703,225.47941874534823,222.84624807603967,224.9627156691729,47923700,AAPL
2024-11-18,226.5724334716797,228.28151537171908,223.7405204544732,223.82001439888424,44633700,AAPL
2024-11-19,226.8307342529297,228.6988036862914,225.22102388021733,225.53898443543312,36211800,AAPL
2024-11-20,227.54620361328125,228.4702922716314,224.45594670445817,226.6121687358612,35169600,AAPL
2024-11-21,227.0692596435547,228.6988476019872,224.27710117470863,227.42697481306035,42108300,AAPL
2024-11-22,228.41067504882807,229.25528492407807,226.61216818417896,226.61216818417896,38168300,AAPL
2024-11-25,231.39163208007807,231.7692245216812,228.2815130321861,229.99059491471,90152800,AAPL
2024-11-26,233.56771850585932,234.07449047305911,231.84870566104107,231.84870566104107,45986200,AAPL
2024-11-27,233.43853759765625,234.1937224347506,232.32565277909848,232.9814664022851,33498400,AAPL
2024-11-29,235.8233184814453,236.3002669685808,232.48464874765904,233.31931239062584,28481400,AAPL
2024-12-02,238.06895446777344,239.26133321145704,235.654388648958,235.76369091824088,48137100,AAPL
2024-12-03,241.10952758789065,241.218829858088,237.3833345065081,238.28756099978403,38861000,AAPL
2024-12-04,241.46725463867188,242.56027739454964,239.7184333911867,241.32814402991647,44383900,AAPL
2024-12-05,241.4970550537109,242.98753231090083,240.59284370740727,242.4410361127995,40033900,AAPL
2024-12-06,241.2983245849609,243.0769692456264,240.5431549096241,241.36788746709487,36870600,AAPL
2024-12-09,245.1835174560547,245.67041216886827,240.21525975684384,240.29475369946152,44649200,AAPL
2024-12-10,246.197021484375,246.63423054379348,243.78244060146585,245.32260336553807,36914800,AAPL
2024-12-11,244.92515563964844,249.2077910379196,244.69660488558225,246.38582450957213,45205800,AAPL
2024-12-12,246.3858184814453,247.1608653940442,244.1202792424049,245.32260415969785,32777500,AAPL
2024-12-13,246.5547637939453,247.7073880681415,244.676762972136,246.2467342395516,33155300,AAPL
2024-12-16,249.4462432861328,249.78409628857773,246.07776561283137,246.41561861527623,51694800,AAPL
2024-12-17,251.8707733154297,252.2185573987637,248.19426586582333,248.49236434269267,51356400,AAPL
2024-12-18,246.4752655029297,252.6657103008961,246.1672359539693,250.55917390522964,56774100,AAPL
2024-12-19,248.2041931152344,250.400169527173,245.5213371883983,245.92873792847348,60882300,AAPL
2024-12-20,252.87435913085932,253.3811159043778,244.13022347118752,246.46529524609687,147495300,AAPL
2024-12-23,253.6494140625,254.02699130961165,251.84096111600803,253.15258832932108,40858800,AAPL
2024-12-24,256.5608215332031,256.5707374276886,253.66927695641888,253.868019379837,23234700,AAPL
2024-12-26,257.3756103515625,258.44877099351584,255.99445048269988,256.5508929178466,27237100,AAPL
2024-12-27,253.9673767089844,257.05764856283577,251.45343969164696,256.19314630806485,42355300,AAPL
2024-12-30,250.59890747070312,251.890657464443,249.15811581542044,250.6287158030117,35557500,AAPL
2024-12-31,248.8302154541016,251.6720594492945,247.8464949766397,250.8373957991616,39480700,AAPL
2025-01-02,242.30194091796875,247.51861164989128,240.2848294479123,247.34967754084445,55740700,AAPL
2025-01-03,241.8150329589844,242.62981931594803,240.3543640210219,241.8150329589844,40244100,AAPL
2025-01-06,243.4446258544922,245.7598357483754,241.6560500607284,242.7590038700561,45045600,AAPL
2025-01-07,240.6723175048828,243.9911096142756,239.8177766758021,241.4374181829594,40856000,AAPL
2025-01-08,241.15921020507807,242.16280789951685,238.52603985831155,240.3841632667122,37628900,AAPL
2025-01-10,235.34637451171875,238.63535869995312,231.5208099984783,238.48630187104283,61710900,AAPL
2025-01-13,232.9119110107422,233.18020116738663,228.26162915914,232.0474390372333,49630700,AAPL
2025-01-14,231.7990264892578,234.62099318079112,230.99417118008773,233.2596954436476,39435300,AAPL
2025-01-15,236.35987854003903,237.4429702030776,232.94171493841435,233.1503884256181,39832000,AAPL
2025-01-16,226.81089782714844,236.4990004602556,226.58236221549976,235.8432019589194,71759100,AAPL
2025-01-17,228.51998901367188,230.81532176659897,227.02951162481844,230.64640281529265,68488300,AAPL
2025-01-21,221.2265625,222.99526090225285,217.9872641686431,222.57792910461188,98070400,AAPL
2025-01-22,222.4090118408203,222.6971640978084,218.39465138442915,218.39465138442915,64126500,AAPL
2025-01-23,222.24009704589844,225.5886977327669,220.88873040600683,223.3132424800993,60234800,AAPL
2025-01-24,221.36569213867188,224.19760513427784,220.0043943605744,223.352995248032,54697900,AAPL
2025-01-27,228.40072631835932,230.67618150163648,222.5580508531902,222.5978054024586,94863400,AAPL
2025-01-28,236.7473907470703,238.66514594376807,229.3446904229109,229.38444497187515,75707600,AAPL
2025-01-29,237.84039306640625,238.33721875252743,232.524352160143,232.6336544175663,45486100,AAPL
2025-01-30,236.0816345214844,239.26131599650063,235.7040572963344,237.15477986216183,55658300,AAPL
2025-01-31,234.50177001953125,245.6207334900085,231.9580244316672,245.6207334900085,100959800,AAPL
2025-02-03,226.56246948242188,230.35822543026035,224.2671369795404,228.52991033796465,73063300,AAPL
2025-02-04,231.32208251953125,231.64998934854387,225.21111642561868,225.8073134168997,45067300,AAPL
2025-02-05,230.99415588378903,231.19288314320292,226.82082278842492,227.07916670947125,39620300,AAPL
2025-02-06,231.73941040039065,232.31573010563136,228.96711414866223,229.8216550685821,29925300,AAPL
2025-02-07,226.1848907470703,232.5144458089444,225.817229390174,231.1233398047693,39707200,AAPL
2025-02-10,226.45346069335932,229.378010419489,226.0058289386349,228.3633824897372,33115600,AAPL
2025-02-11,231.3973388671875,233.9936212519964,226.9309481287188,227.000572314181,53718400,AAPL
2025-02-12,235.625,235.7145384932868,229.4675323792709,229.9848034951756,45243300,AAPL
2025-02-13,240.2605133056641,241.06625350434595,234.33184765944372,235.6648009555,53614100,AAPL
2025-02-14,243.3143920898437,244.25939586817944,239.7233655892969,239.981993568851,40896200,AAPL
2025-02-18,243.18507385253903,243.8913336127375,240.56889220053384,242.8667484777081,48822500,AAPL
2025-02-19,243.58297729492188,244.71698493563773,241.88197342314305,243.37408953874765,32204200,AAPL
2025-02-20,244.53793334960932,245.48293716802547,243.006019001845,243.652611746038,32316900,AAPL
2025-02-21,244.53793334960932,247.38289505871285,243.93113206298463,244.65729095432025,53197400,AAPL
2025-02-24,245.8012542724609,247.55199828948733,243.1353323966777,243.64264638435856,51326400,AAPL
2025-02-25,245.74156188964844,248.68601093773057,243.62276739789988,246.69652285022872,48013300,AAPL
2025-02-26,239.0966644287109,243.6923767743236,237.87313357927937,243.04579925662603,44433600,AAPL
2025-02-27,236.05274963378903,241.1856322165831,235.81400561415143,238.15166004001364,41153600,AAPL
2025-02-28,240.5688934326172,240.8175794410065,228.9900734891547,235.704595715666,56833400,AAPL
2025-03-03,236.77891540527344,242.74737946323825,234.8690087281554,240.519147417306,47184000,AAPL
2025-03-04,234.68994140625,238.80819608105105,233.44651142335263,236.4605996661973,53798100,AAPL
2025-03-05,234.5009613037109,235.30670153327668,228.0251680036218,234.18263593082168,47227600,AAPL
2025-03-06,234.09312438964844,236.60982567864423,231.93453157387603,233.207802772317,45170400,AAPL
2025-03-07,237.8134613037109,240.10136041796665,233.5261018066448,233.8742682867737,46273600,AAPL
2025-03-10,226.28436279296875,234.91874867921032,223.0415027897028,234.3019970725287,72071200,AAPL
2025-03-11,219.67926025390625,224.65298022983384,216.30707871737093,222.63365113389432,76137400,AAPL
2025-03-12,215.8395538330078,220.58448707211764,213.7804415985268,218.9829485881484,62547500,AAPL
2025-03-13,208.57791137695312,215.70028194858563,207.3245394208188,214.8149604095552,61368300,AAPL
2025-03-14,212.36788940429688,212.8254631170957,208.47843695256688,210.13965751241795,60107600,AAPL
2025-03-17,212.875228881836,214.0888178495616,208.86641153353528,212.18885305172668,48073400,AAPL
2025-03-18,211.5720977783203,214.01915944879545,210.378408047948,213.03437263106773,42432400,AAPL
2025-03-19,214.1086883544922,217.6101760496477,212.6265144386749,213.0940452987452,54385400,AAPL
2025-03-20,212.9747009277344,216.3468825511506,211.10457731145533,212.8652784783013,48862900,AAPL
2025-03-21,217.12277221679688,217.68976839110027,210.16950634984832,210.4480334492585,94127800,AAPL
2025-03-24,219.56983947753903,220.3158974796034,217.4311459430569,219.8384246082871,44299500,AAPL
2025-03-25,222.573974609375,222.92214108802088,218.92326587520165,219.6096416779903,34493600,AAPL
2025-03-26,220.3656311035156,223.8372930332484,219.31120492080973,222.3352199198642,34466100,AAPL
2025-03-27,222.67344665527344,223.8074541886953,219.40073045135125,220.22636977863212,37094800,AAPL
2025-03-28,216.7547149658203,222.6336557419088,216.5358700680628,220.504904155295,39818600,AAPL
2025-03-31,220.9624786376953,224.4341253115235,215.09348022110552,215.86937928840504,65299300,AAPL
2025-04-01,222.01693725585932,222.50435214869168,217.74947658321983,218.65469735360887,36412700,AAPL
2025-04-02,222.7132568359375,224.006427206847,219.85834611462545,220.15677238154151,35905900,AAPL
2025-04-03,202.1220245361328,206.39942653372108,200.19221885499385,204.4596636988396,103419000,AAPL
2025-04-04,187.389877319336,198.82943318150367,186.3553350717911,192.8709112290044,125910900,AAPL
2025-04-07,180.5062561035156,193.12954493623212,173.70219548773406,176.26863687444822,160466300,AAPL
2025-04-08,171.5137481689453,189.33955773730443,168.32062862424334,185.7186904058969,120859500,AAPL
2025-04-09,197.8048553466797,199.55559936553783,170.98654976711688,171.04623198001363,184395900,AAPL
2025-04-10,189.4191436767578,193.7562279640405,182.03814529024515,188.07624843340892,121880000,AAPL
2025-04-11,197.1085205078125,198.491214081568,185.0820690088969,185.1218672695082,87435900,AAPL
2025-04-14,201.45556640625,211.8207974391945,200.10271391024364,210.3286813853017,101352900,AAPL
2025-04-15,201.0775451660156,202.44033954558063,198.74984792281177,200.7990180691496,51343900,AAPL
2025-04-16,193.2489318847656,199.6451288750065,191.35890907242805,197.317431428326,59732400,AAPL
2025-04-17,195.94467163085932,197.7849541282245,193.3981293835528,196.16351652823,52164700,AAPL
2025-04-21,192.144760131836,192.7813957027465,188.8123615658979,192.25418258208256,46742500,AAPL
2025-04-22,198.690185546875,200.53045296496776,194.9399961616373,195.0892017003565,52976400,AAPL
2025-04-23,203.52462768554688,206.9067512010516,201.7340854567431,204.9172632087338,52929200,AAPL
2025-04-24,207.2748107910156,207.73239972806863,201.8733579386692,203.81310578126343,47311000,AAPL
2025-04-25,208.18002319335932,208.6475540878433,205.1162098506388,205.2853145092793,38222300,AAPL
2025-04-28,209.03550720214844,210.38835967290976,206.3696005213303,208.8962436468608,38743100,AAPL
2025-04-29,210.0998992919922,211.124484458046,207.2748146298869,207.59314001435672,36827600,AAPL
2025-04-30,211.3831024169922,212.4574277707069,205.5837430092506,208.19992461631293,52286500,AAPL
2025-05-01,212.1988067626953,213.4322796630213,207.8020247308308,207.98108655162656,57365700,AAPL
2025-05-02,204.27069091796875,205.9020705063368,201.09745506032,205.0067917796952,101010600,AAPL
2025-05-05,197.8446350097656,203.02725796650907,197.1682163705072,202.03251395918383,69018500,AAPL
2025-05-06,197.4666290283203,199.5953806140849,195.98447015970467,197.1682179665783,51216500,AAPL
2025-05-07,195.218505859375,198.39174158064424,192.2342739226712,198.1231564563361,68536700,AAPL
2025-05-08,195.218505859375,198.99853803284543,193.65675249053749,196.68078271707188,50478900,AAPL
2025-05-09,197.48654174804688,199.4859718922483,196.5017396407649,197.95407268173315,36453900,AAPL
2025-05-12,209.95704650878903,210.435160708662,205.9330174500644,210.1363431333648,63775800,AAPL
2025-05-13,212.08859252929688,212.55673652410627,208.17412935394688,209.598471364776,51909300,AAPL
2025-05-14,211.490966796875,213.0946053909996,209.7478820292828,211.5905625216416,49325800,AAPL
2025-05-15,210.61444091796875,212.11848379882832,208.71198473801,210.11641669484823,45029500,AAPL
2025-05-16,210.4252014160156,211.73003772257164,208.94109887256835,211.52086084946143,54737900,AAPL
2025-05-19,210.4252014160156,208.6522174220761,203.45284348728632,207.08842931596485,46140500,AAPL
2025-05-20,206.04258728027344,207.64622592622172,204.2198167548668,206.84938410987283,42496600,AAPL
2025-05-21,201.2914276123047,206.2218644000924,199.91689108628387,204.3592586621154,59211800,AAPL
2025-05-22,200.56431579589844,201.94882252859867,198.9108717270641,199.9168903850684,46742400,AAPL
2025-05-23,194.49838256835932,196.91877297523905,192.6955373289648,192.9046989896,78432900,AAPL
2025-05-27,199.4188690185547,199.94677348688447,196.64984031499387,197.51641281084125,56288500,AAPL
2025-05-28,199.62803649902344,201.9289060786693,199.11008702875665,199.7973629184677,45339700,AAPL
2025-05-29,199.159896850586,203.00464471322184,197.72558456215265,202.775557811137,51396800,AAPL
2025-05-30,200.0563507080078,201.16196516975768,196.00242594876025,198.58218796001185,70819900,AAPL
2025-06-02,200.90298461914065,201.3312933884623,199.3292261245183,199.4885975362889,35423300,AAPL
2025-06-03,200.90298461914065,202.9647905668523,200.1658969416121,200.55435521702816,46381600,AAPL
2025-06-04,202.0185546875,205.42503857555045,201.3013985849112,202.10819540070028,43604000,AAPL
2025-06-05,199.83721923828125,203.9409342732031,199.3591050062268,202.69587362440456,55126100,AAPL
2025-06-06,199.83721923828125,204.8871617909174,201.2515910514923,202.19783403313104,46607700,AAPL
2025-06-09,200.6539764404297,205.18600036190864,199.2296343157191,203.5823615958005,72862600,AAPL
2025-06-10,201.8691253662109,203.54249456453348,199.77743286642308,199.80731310224203,54672600,AAPL
2025-06-11,197.9945068359375,203.69190510411792,197.62597377824,202.69585666840092,60989900,AAPL
2025-06-12,198.4128570556641,198.890956077424,196.58013147350607,198.29333609984755,43904600,AAPL
2025-06-13,195.6737060546875,199.57821397711425,194.92666975119656,198.94074360607505,51447300,AAPL
2025-06-16,197.6359405517578,197.9048779009829,195.78328974313985,196.52037110088892,43020700,AAPL
2025-06-17,194.866928100586,197.6060614779548,194.43863454049264,196.4207613301707,38856200,AAPL
2025-06-18,195.80319213867188,196.7892855051932,194.2991645580616,195.16572178414583,45394700,AAPL
2025-06-20,200.20574951171875,200.9029804255433,196.0821093088201,197.4566611092844,46174400,AAPL
2025-06-23,200.70376586914065,201.5006076815208,198.1738094532141,200.83325703321927,55814300,AAPL
2025-06-24,199.5084991455078,202.636090538428,199.40888822531903,201.78944331230144,54064000,AAPL
2025-06-25,200.76353454589844,202.8651975026319,199.82724651799435,200.6539686022396,39525700,AAPL
2025-06-26,200.20574951171875,201.8392684520338,198.67184150130464,200.634043073606,50799100,AAPL
2025-06-27,200.28543090820312,202.41697405518968,199.20969672208463,201.09222774816857,73188600,AAPL
2025-06-30,204.3592529296875,206.57048164253425,198.4726031076903,201.211736268348,91912800,AAPL
2025-07-01,206.998779296875,209.35940906738605,205.3254101340948,205.8533145536732,78788900,AAPL
2025-07-02,211.6005401611328,212.49697770796604,207.31752868499885,208.08449026524104,67941800,AAPL
2025-07-03,212.70616149902344,213.80180573654252,210.9730316271009,211.3116844715072,34955800,AAPL
2025-07-07,209.120361328125,215.37554414763463,207.97491173225177,211.8395692407974,50229000,AAPL
2025-07-08,209.1801300048828,210.59451698338924,207.6262968509882,209.26978591644843,42848900,AAPL
2025-07-09,210.30567932128903,210.49493096772343,206.4011710318064,208.7020406311003,48749400,AAPL
2025-07-10,211.5706329345703,212.63639676214427,209.20003300630609,209.67813195706395,44443600,AAPL
2025-07-11,210.3256072998047,211.29177557167307,209.03074119537857,209.73794232575932,39765800,AAPL
2025-07-14,207.79562377929688,210.07658325197187,206.71988962428105,209.1004448233413,38840100,AAPL
2025-07-15,208.28369140625,211.052704873644,208.0944397695192,208.393257343384,42296300,AAPL
2025-07-16,209.32955932617188,211.5606982702429,207.8155613294849,209.46900551017632,47490500,AAPL
2025-07-17,209.1901092529297,210.9630743588066,208.7618004967043,209.7379389650813,48068100,AAPL
2025-07-18,210.3455047607422,210.95309492429405,208.871357307622,210.0367321724359,48974600,AAPL
2025-07-21,211.640365600586,214.92732845073888,210.7937335563828,211.2618775331451,51377400,AAPL
2025-07-22,213.55279541015625,214.1006251327807,211.39137195770533,212.2977797534573,46404100,AAPL
2025-07-23,213.30377197265625,214.29982043425812,211.57065737650467,214.15041924441525,46989300,AAPL
2025-07-24,212.91531372070312,214.8376951551737,212.68622683006964,213.054759897414,46022600,AAPL
2025-07-25,213.0348358154297,214.38946224202752,212.55672164240056,213.85158759699283,40268800,AAPL
2025-07-28,213.2041931152344,214.00103498726412,212.21809958876685,213.1842678888476,37858000,AAPL
2025-07-29,210.43516540527344,213.96117031669576,209.9869466315705,213.33365491441555,51411700,AAPL
2025-07-30,208.2239227294922,211.5507207645324,206.89917652304968,211.0626515731612,45512500,AAPL
2025-07-31,206.74978637695312,209.01080544085684,206.3414028602417,207.6661491373953,80698400,AAPL
2025-08-01,201.580307006836,212.7360475386617,200.7037794341265,210.03674932642843,104434500,AAPL
2025-08-04,202.5464630126953,207.0585613783641,200.88304868853191,203.70186769022783,75109300,AAPL
2025-08-05,202.1181488037109,204.52858421879685,201.3611574563388,202.59624780213056,44155100,AAPL
2025-08-06,212.40733337402344,214.52892145014,204.7775985486828,204.8174489981037,108483100,AAPL
2025-08-07,219.16053771972656,219.9773047383464,215.7241736307253,218.0150880895572,90224800,AAPL
2025-08-08,228.44374084472656,230.08721487155407,218.38364441813084,219.95740294972967,113854000,AAPL
2025-08-11,226.5391082763672,228.91239906441297,224.1259370249458,227.2770261826339,61806100,AAPL
2025-08-12,229.0021209716797,230.148885799434,226.429412881848,227.36674823663387,55626200,AAPL
2025-08-13,232.6717529296875,234.3370398551092,229.77992501054072,230.4181341091737,69878500,AAPL
2025-08-14,232.1233062744141,234.4567012802976,230.19875827485632,233.399694066474,51916300,AAPL
2025-08-15,230.9366455078125,233.6190590405621,228.69299310222905,233.33985018068216,56038700,AAPL
2025-08-18,230.23861694335932,232.4623214496413,229.46081868168693,231.0463293523468,37476200,AAPL
2025-08-19,229.90956115722656,232.2130419457167,228.70298322789472,230.62753117126795,39402600,AAPL
2025-08-20,225.3723907470703,229.8198151985665,225.1330775565405,229.33119207499823,42263900,AAPL
2025-08-21,224.26551818847656,225.88095827873423,223.14868274098328,225.6316635652229,30621200,AAPL
2025-08-22,227.11746215820312,228.44371192910324,224.77410085849388,225.53195134940427,42477800,AAPL
2025-08-25,226.5191650390625,228.65312729963856,225.5917807397916,225.8410754675025,30983100,AAPL
2025-08-26,228.6630859375,228.8425860476144,224.05612439304167,226.229967042174,54575100,AAPL
2025-08-27,229.8397674560547,230.24859923631865,227.6160475796746,227.965066276898,31259500,AAPL
2025-08-28,231.9039306640625,232.75153884501827,228.69301327644948,230.16884905542523,38074700,AAPL
2025-08-29,231.485107421875,232.7216147258446,230.71727541448905,231.85405874294372,39418400,AAPL
2025-09-02,229.0719451904297,230.19876225122124,226.32970313085187,228.6032698757151,44075600,AAPL
